,Nombre,Entidad,PIA,PIM,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
0,2,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,131348034,231961654,231146904,215035487,214028801,209809402,209808052,90.5
1,2,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,191045972,258946944,241490238,179824861,178665381,175594213,175574944,67.8
2,2,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,168996300,238199438,203764545,191312504,189636484,181310504,181306416,76.1
3,2,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,502623548,528628065,518024155,512981603,407647798,400573080,400571720,75.8
4,2,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,222412991,448512277,439341624,403031489,324926014,308336598,307814526,68.7
5,2,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,287773312,510617409,508125707,315686020,297452772,210597098,210597088,41.2
6,2,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,436511305,468756543,452503249,436129280,429979876,427068853,427033788,91.1
7,2,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,87524778,284564784,283620598,246803291,190548932,190148284,190148220,66.8
8,2,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,171430294,287087297,279032559,274052799,265558504,218437475,218437475,76.1
9,2,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,223244393,178400338,127677162,117949530,113635603,113635603,113634777,63.7
10,2,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,279446190,412709294,342543250,338072168,313568995,231122246,231102769,56.0
11,2,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,322961404,180654248,177025888,165981422,124307984,124276357,124276357,68.8
12,2,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,83270332,107824785,106731108,99929293,99641696,95495595,95495595,88.6
13,2,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,128780489,521934181,521571461,503394679,456482664,454979711,454979570,87.2
14,2,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,83538329,97669132,92370284,90796744,89991781,87437549,83928588,89.5
15,2,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,95506627,117039461,110237930,107778670,107376254,105162137,105122502,89.9
16,2,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,142915570,271480290,262676958,255239229,150986416,150969389,150910401,55.6
17,2,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,334612039,716412068,693824920,575834912,469365231,399694612,399694612,55.8
18,2,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,153313075,283813173,226531706,161674830,119740011,119106972,118866944,42.0
19,2,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,95278609,123137040,122056556,119410149,118952846,115889805,115889805,94.1
20,2,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,165260924,188409741,168255685,161406388,152232806,152059006,152059006,80.7
21,2,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,50027259,115852600,98258555,97636886,90837694,57962840,57962840,50.0
22,2,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,164953187,269890926,260148068,249143245,235209397,218957410,204301019,81.1
23,2,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,115324118,151512510,145760007,136502227,134558566,132762456,132760944,87.6
24,2,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,55523959,100821466,90191595,59999569,59999569,58886410,58886410,58.4
25,2,465: MUNICIPALIDAD METROPOLITANA DE LIMA,24649522,103018996,95010694,82754096,82754096,71610135,71610135,69.5
0,3,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,5157612,37866530,37795513,37793361,37793361,31507651,31507651,83.2
1,3,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,0,12518560,11198671,7456316,7456316,7445657,7445657,59.5
2,3,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,5327868,30399821,24014996,21920098,21888461,19480283,19480283,64.1
3,3,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,20254509,52524808,45000068,35848692,34986295,34973010,34973010,66.6
4,3,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,20353762,35513000,34360615,34186679,34140379,32306696,32006696,91.0
5,3,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,0,14406923,10497933,9710481,9556496,9556496,9556496,66.3
6,3,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,957158,58943914,54316199,46241075,44001717,40587728,40587728,68.9
7,3,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,21118779,20213588,18193815,17138059,16344567,16341624,16341624,80.8
8,3,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,24832996,45432570,43675167,11211479,11206926,10478191,10478191,23.1
9,3,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,18551123,57159764,53993475,44320058,43192929,40192929,40026602,70.3
10,3,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,5131305,72322730,70850353,59368631,59368631,50847168,50847168,70.3
11,3,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,2870054,48174631,46724471,37995426,32656889,32498633,32498633,67.5
12,3,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,1873000,34269738,34003534,33894894,33894894,33894894,33864339,98.9
13,3,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,0,33203417,33194059,24142731,22881720,19905197,19905197,59.9
14,3,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,9686998,14386742,13383309,12832737,12824387,10244360,9798137,71.2
15,3,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,578213,25444236,25016069,23153884,23088884,22510504,22510504,88.5
16,3,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,0,2914519,2463014,2455880,2450866,2419776,2419776,83.0
17,3,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,14264703,32984303,32773143,32756557,32733757,29224961,29034485,88.6
18,3,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,226259,78305310,71041730,30433290,20514725,20339725,20339725,26.0
19,3,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,7478325,34896562,30059545,30059545,30059545,29669401,29669401,85.0
20,3,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,0,42137898,13635435,13191291,12543297,12265653,12265653,29.1
21,3,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,15857116,27324170,26203641,8679648,8659920,6775874,6775874,24.8
22,3,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,33912024,19706636,18952404,18390370,18390370,17938556,17115516,91.0
23,3,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,11236732,40517063,39896115,39688274,39688274,32716004,32716004,80.7
24,3,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,17093982,29250877,22457256,22457256,18145256,18145256,18145256,62.0
25,3,465: MUNICIPALIDAD METROPOLITANA DE LIMA,0,401544,373688,373688,360188,360188,360188,89.7
0,5,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,0,1103888,1103886,1103886,1103886,1103886,1103886,100.0
1,5,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,0,784742,784741,784741,784741,784741,784741,100.0
2,5,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,0,3479213,2607619,2607619,2607619,2607619,2607619,74.9
3,5,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,14000000,4290534,4290534,4290534,4290534,4290534,4290534,100.0
4,5,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,0,3226910,1412988,1334218,1334218,1334218,1334218,41.3
5,5,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,0,8792,0,0,0,0,0,0.0
6,5,465: MUNICIPALIDAD METROPOLITANA DE LIMA,0,2539362,2502432,2218174,2218174,2218174,2218174,87.4
0,6,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,0,516820,516819,516819,516819,516819,516819,100.0
1,6,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,0,949567,936487,918967,918967,918967,918967,96.8
2,6,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,0,608943,608665,608665,608665,608665,608665,100.0
3,6,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,15000,1002799,974410,744411,744411,370881,370881,37.0
4,6,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,0,53437,53436,53436,53436,53436,53436,100.0
5,6,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,9064533,470655,470655,470655,470655,470655,470655,100.0
6,6,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,0,290564,235661,88384,88384,88384,88384,30.4
7,6,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,0,361247,352907,292532,292532,292532,292532,81.0
8,6,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,0,28974,28974,28974,28974,28974,28974,100.0
9,6,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,0,28611,28610,28610,28610,28610,28610,100.0
10,6,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,0,41170,41169,41169,41169,41169,41169,100.0
11,6,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,8450,164538,97126,15302,15302,15302,15302,9.3
12,6,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,0,65846,65445,65445,65445,65445,65445,99.4
13,6,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,0,176378,176378,163778,163778,163778,163778,92.9
14,6,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,0,122563,0,0,0,0,0,0.0
15,6,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,0,785125,784624,784624,784624,784624,784624,99.9
16,6,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,0,603998,603998,603998,603998,288000,288000,47.7
17,6,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,0,293032,293031,293031,293031,293031,293031,100.0
18,6,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,0,2241469,2144744,2143711,2108711,2108711,2108711,94.1
19,6,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,600,2231515,2231513,2231513,2231513,2231513,2231513,100.0
20,6,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,0,106509,101509,101509,101509,101509,101509,95.3
