,Nombre,Entidad,PIA,PIM,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
0,2,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,131348034,225921090,211438776,158326436,133363601,130085481,128800743,57.6
1,2,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,191045972,294964940,275789861,203347798,186787479,156343340,144132728,53.0
2,2,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,168996300,249673245,187356259,147457805,143452894,127325770,124016107,51.0
3,2,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,502623548,657732229,413186288,349708383,349155670,328807687,323084536,50.0
4,2,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,222412991,443679776,408128137,337581365,254100263,233529562,226776318,52.6
5,2,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,287773312,507795685,498441575,353765599,202622830,174242426,165729727,34.3
6,2,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,436511305,462913544,431318964,364118870,352854762,328712965,320023096,71.0
7,2,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,87524778,271047051,258483113,212468361,118710832,114812159,114030095,42.4
8,2,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,171430294,257136671,236717134,230113914,197082893,178697317,174823831,69.5
9,2,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,223244393,173358493,136090923,125382096,119308297,94588322,92095170,54.6
10,2,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,279446190,412664468,370184149,267501316,183153230,168222749,160759713,40.8
11,2,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,322961404,180403653,168276584,146433210,100804676,98933178,95972349,54.8
12,2,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,83270332,109334970,103880475,95662234,78328555,66645962,64795556,61.0
13,2,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,128780489,507945201,507236585,461070659,397479921,380844234,325779982,75.0
14,2,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,83538329,95028104,88612202,80365097,75415743,67775866,64360125,71.3
15,2,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,95506627,112926671,106769537,97278801,95251958,86145456,84788838,76.3
16,2,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,142915570,268266130,249516136,119335213,117842244,117039037,109163730,43.6
17,2,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,334612039,717247634,679610506,594834841,427242357,354116320,348346832,49.4
18,2,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,153313075,287317534,204497909,102247172,97574649,90133998,88720463,31.4
19,2,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,95278609,119312958,118340575,107408291,97629727,92363687,90490904,77.4
20,2,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,165260924,176201275,154228445,130524816,125831405,124308940,123769602,70.5
21,2,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,50027259,113937461,104320216,84265740,83277546,45894138,45621690,40.3
22,2,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,164953187,241737081,223714966,202708587,171837418,167024809,144911397,69.1
23,2,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,115324118,151229875,138297507,119613608,109136058,103544563,99226254,68.5
24,2,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,55523959,92274372,90953709,53027060,41065616,40586858,39660887,44.0
25,2,465: MUNICIPALIDAD METROPOLITANA DE LIMA,24649522,101710212,91049479,84158414,83790162,50243491,48096532,49.4
0,3,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,5157612,38728788,36199789,30472299,30472299,21182747,20597077,54.7
1,3,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,0,40236708,4594645,3199020,3199020,2572606,2572606,6.4
2,3,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,5327868,30224271,22677198,14467278,14438033,9427774,8866903,31.2
3,3,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,20254509,58381639,46472280,33166439,33143538,28098078,28050014,48.1
4,3,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,20353762,34379124,31568244,30455290,30455290,22883793,22097920,66.6
5,3,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,0,14490215,13398340,9144220,9144220,8775759,8745924,60.6
6,3,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,957158,59712091,50299183,40584564,40224704,26183190,24999170,43.8
7,3,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,21118779,21973087,17326608,10466870,10149170,8380302,7906598,38.1
8,3,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,24832996,52810302,14909594,13573433,13473581,8658235,8658235,16.4
9,3,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,18551123,56121880,27778736,18081940,18071340,16126294,15369814,28.7
10,3,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,5131305,73486245,66821923,30087955,30065035,29849169,23631649,40.6
11,3,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,2870054,48423503,46665515,37450882,31997915,29559001,29528866,61.0
12,3,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,1873000,30147205,26394089,19617565,14999220,6204192,4701282,20.6
13,3,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,0,35029586,34875870,20853796,20782462,15368316,12407688,43.9
14,3,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,9686998,14092587,12118561,9709190,9614530,6567445,6120552,46.6
15,3,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,578213,25182416,24212543,20612143,20521209,19016891,18913086,75.5
16,3,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,0,2984622,2842116,2274897,2274897,2206427,2198092,73.9
17,3,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,14264703,34641566,32430214,21825096,21818986,21515515,17255169,62.1
18,3,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,226259,78461616,70490272,29088419,29088419,10703602,6880252,13.6
