,Nombre,Entidad,PIA,PIM,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
0,2,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,131348034,226676958,212576289,187263115,152105706,151543767,131388081,66.9
1,2,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,191045972,292784018,248726685,203135920,188861103,160437864,152623067,54.8
2,2,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,168996300,248723503,195642100,158514988,155585708,141429430,133791705,56.9
3,2,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,502623548,671968152,431894924,375339376,374021118,353448401,327549377,52.6
4,2,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,222412991,443033898,419858449,354679013,260971054,241760370,234696884,54.6
5,2,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,287773312,507703542,498507925,365335915,206768716,179231459,174038453,35.3
6,2,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,436511305,463610400,436684345,389266361,379537047,364946365,333669714,78.7
7,2,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,87524778,272634143,261928543,215740245,124703778,120750603,117078630,44.3
8,2,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,171430294,257465035,241519890,232634749,206411964,183061414,180268308,71.1
9,2,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,223244393,173327493,136547336,125711399,120069843,97190850,95086451,56.1
10,2,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,279446190,412611370,381229381,282585627,190147246,178070937,167142703,43.2
11,2,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,322961404,180437804,168356171,149527286,102195481,101536613,97853885,56.3
12,2,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,83270332,109729378,97051859,88986481,78418556,67367578,67214926,61.4
13,2,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,128780489,507859746,506541534,466332974,404187874,390294473,344480685,76.9
14,2,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,83538329,94878787,89585891,84061870,80122697,73462449,68714449,77.4
15,2,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,95506627,113050272,106591734,101088638,99248067,91075463,87942665,80.6
16,2,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,142915570,268339397,249484694,132200936,130688137,129285575,117735461,48.2
17,2,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,334612039,717154100,679516972,594748134,430576541,361311122,354279260,50.4
18,2,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,153313075,287291065,222136503,108172565,103552759,95946492,90230623,33.4
