,Nombre,Entidad,PIA,PIM,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
0,2,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,131348034,226659639,212606684,184922151,136794390,135417793,129712197,59.7
1,2,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,191045972,292859425,265709522,205045448,190330404,158557227,147453891,54.1
2,2,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,168996300,249779026,192550330,155413178,152647729,133511667,126689315,53.5
3,2,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,502623548,670498376,424106037,359005434,358274847,338363250,324500751,50.5
4,2,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,222412991,443417825,415106250,337901427,255830941,235814532,231570531,53.2
5,2,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,287773312,507810443,498437517,365702783,204932991,177366820,171215044,34.9
6,2,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,436511305,463176045,434225239,371997709,362639148,339295827,324618893,73.3
7,2,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,87524778,271726983,260374299,212836428,120536564,116352119,115146149,42.8
8,2,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,171430294,256889549,240422903,230708838,204412486,180623704,177718803,70.3
9,2,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,223244393,173358493,136425116,125403858,119809718,95158281,95074717,54.9
10,2,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,279446190,412599468,379470670,272230870,186895732,173628678,162117171,42.1
11,2,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,322961404,180403653,168309825,146467873,101187500,99007604,96542283,54.9
12,2,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,83270332,109333870,104062075,97930545,78335075,67260176,66678319,61.5
13,2,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,128780489,507534837,506370657,462082148,398119793,384368213,326311909,75.7
14,2,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,83538329,94837607,89085251,82422175,79259711,71794964,66362745,75.7
15,2,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,95506627,113219535,106997113,99210960,97353424,88001734,86534107,77.7
16,2,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,142915570,268452387,249870480,121892822,120201455,118370548,115768625,44.1
17,2,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,334612039,717247634,679585506,594809841,430452383,361186963,350523620,50.4
18,2,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,153313075,287721182,217192018,102886071,98376847,90762781,89646373,31.5
19,2,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,95278609,119752601,118836338,108116748,98325254,95742819,91065324,80.0
20,2,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,165260924,179616072,156954253,133309879,129781517,128477528,126161197,71.5
21,2,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,50027259,113933461,104320216,84257055,83277546,46147284,45698297,40.5
22,2,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,164953187,241300305,223051880,202736451,172344193,167531707,145063974,69.4
23,2,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,115324118,151230149,138919271,121393318,112942231,107313197,99584865,71.0
24,2,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,55523959,92274372,90953709,53027060,41876045,40701626,39697996,44.1
25,2,465: MUNICIPALIDAD METROPOLITANA DE LIMA,24649522,101728515,91200760,84237279,84137360,51607029,51163312,50.7
0,3,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,5157612,38664588,36324648,35472041,35472041,21182747,21182747,54.8
1,3,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,0,41056308,4593041,3283679,3209679,2696180,2674856,6.6
2,3,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,5327868,30171538,23228030,14922443,14903101,10308988,9165565,34.2
3,3,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,20254509,58308872,44894759,33469388,33454493,28179855,28175684,48.3
4,3,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,20353762,34377652,31695924,30553275,30553275,23163997,22159628,67.4
5,3,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,0,14517874,13407030,9152910,9152910,9129147,8745924,62.9
6,3,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,957158,60071114,50113626,40690152,40345268,26407155,25771076,44.0
7,3,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,21118779,21514606,19225214,11000590,10864143,8419381,8055337,39.1
8,3,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,24832996,53185002,46651257,13595919,13591466,8662145,8658235,16.3
9,3,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,18551123,56128620,28344490,18081940,18044335,16129589,15373109,28.7
10,3,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,5131305,73461245,71613456,31689950,31657540,29849169,23725449,40.6
11,3,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,2870054,48423503,46679469,37625704,32237321,29922935,29711983,61.8
12,3,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,1873000,30271915,28324557,20495185,15796840,6791387,5009957,22.4
13,3,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,0,35024074,34880320,20898825,20820327,15368589,12822180,43.9
14,3,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,9686998,14271027,12240636,9800589,9694419,7250925,6190241,50.8
15,3,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,578213,25239552,24252178,20667488,20604554,19022321,19013193,75.4
16,3,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,0,2979447,2843875,2297280,2297280,2209027,2198092,74.1
17,3,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,14264703,34460885,32619501,21953168,21935558,21645809,17271258,62.8
18,3,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,226259,78461616,71102610,29088419,29088419,10720372,10703602,13.7
19,3,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,7478325,38683398,38206455,30869694,30869694,25113406,25107377,64.9
20,3,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,0,43977191,40180107,4078174,4069517,2490648,2461035,5.7
21,3,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,15857116,30398811,27139863,6773703,6773703,6219380,6217190,20.5
22,3,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,33912024,21870483,19375482,17405266,17405266,12690341,12440564,58.0
23,3,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,11236732,40787974,39769534,38644380,38644380,26255110,24337245,64.4
24,3,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,17093982,36992432,34765685,18345365,18169805,12282605,12282605,33.2
25,3,465: MUNICIPALIDAD METROPOLITANA DE LIMA,0,369482,315634,315634,315634,253082,253082,68.5
0,5,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,0,1123426,1103886,461320,461320,267489,264114,23.8
1,5,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,0,784742,784741,0,0,0,0,0.0
2,5,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,0,2016403,0,0,0,0,0,0.0
3,5,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,14000000,4290534,4290534,4290534,4290534,4290534,4290534,100.0
4,5,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,0,3226910,2963364,1742429,1742429,1742429,1742429,54.0
5,5,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,0,123650,0,0,0,0,0,0.0
6,5,465: MUNICIPALIDAD METROPOLITANA DE LIMA,0,2539362,2502432,0,0,0,0,0.0
0,6,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,0,510023,501282,501282,501282,482082,352094,94.5
1,6,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,0,949567,938987,367087,350997,156100,156100,16.4
2,6,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,0,663248,621875,395250,395250,395250,196000,59.6
3,6,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,15000,1434571,1029209,354951,354951,258128,258128,18.0
4,6,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,0,9478,9478,9478,9478,0,0,0.0
5,6,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,9064533,510459,383700,0,0,0,0,0.0
6,6,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,0,290564,235661,88384,88384,88384,88384,30.4
7,6,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,0,335281,150067,99692,99692,65772,65772,19.6
8,6,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,0,128974,128962,28974,28974,28974,28974,22.5
9,6,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,0,28611,28610,28610,28610,28610,28610,100.0
10,6,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,0,26322,10551,10551,10551,10551,10551,40.1
11,6,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,8450,164538,97126,15302,15302,15302,15302,9.3
12,6,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,0,82270,15622,15622,15622,15622,15622,19.0
13,6,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,0,12326030,12326030,12313430,12313430,6091430,1430,49.4
14,6,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,0,129513,0,0,0,0,0,0.0
15,6,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,0,778290,749469,749469,749469,715789,715789,92.0
16,6,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,0,547000,288000,288000,288000,288000,0,52.7
17,6,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,0,276766,275488,275488,275488,211448,192048,76.4
18,6,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,0,2415161,2108744,2108711,2108711,1064911,1064911,44.1
19,6,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,600,2238658,2213713,2213713,2213713,1567076,1567076,70.0
20,6,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,0,151277,101509,101509,101509,101509,100519,67.1
21,6,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,0,4225460,4225460,52064,52064,52064,52064,1.2
22,6,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,846518,99940,96754,96754,96754,80000,80000,80.0
23,6,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,0,1088710,1074769,514335,514335,453551,453551,41.7
24,6,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,0,136800,136800,136800,136800,136800,136800,100.0
0,7,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,200000,0,0,0,0,0,0,0.0
1,7,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,11848476,16833695,15373642,14381833,13790496,11951821,11462222,71.0
2,7,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,19074519,5041226,4437922,4285306,4049655,3772220,3500224,74.8
3,7,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,16307925,24257386,23089118,20908479,20213594,18575128,18064661,76.6
4,7,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,4776957,18856587,17880133,11005397,10875022,8027024,7084358,42.6
5,7,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,42045180,29872595,26738838,25469308,24661578,22102938,21293670,74.0
6,7,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,459438,7802197,7223845,6532749,5836588,5047102,4969467,64.7
7,7,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,6161901,8321157,8003098,7867838,7831805,6859304,6844731,82.4
8,7,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,7000,0,0,0,0,0,0,0.0
9,7,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,0,434863,347566,346394,329414,285637,282169,65.7
10,7,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,0,916756,886663,879063,879062,879062,879062,95.9
11,7,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,0,198516,5000,0,0,0,0,0.0
12,7,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,28374009,53286223,52871640,42229653,41993659,29667544,26177883,55.7
13,7,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,16760032,6826708,6220955,5921629,5652343,5029149,4945187,73.7
14,7,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,0,2649847,2645501,1840518,1826018,1554721,1553521,58.7
15,7,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,2854754,10225037,9893930,9453043,9320592,9223348,7947746,90.2
16,7,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,27764654,30875358,27666083,25695799,25290963,22680328,22424335,73.5
17,7,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,0,20231547,19809454,19265274,18302245,16605320,16014277,82.1
18,7,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,6041491,8858409,7648014,7357051,7346549,6591092,6496669,74.4
19,7,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,20504218,8510840,6516167,2727360,2687754,2405583,2318162,28.3
20,7,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,0,5000,0,0,0,0,0,0.0
21,7,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,1788219,417737,276110,276110,273610,203847,203847,48.8
0,8,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,132011655,38197989,35358770,32079693,31604118,30116356,29549693,78.8
1,8,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,60351020,96990591,72422829,50324671,47468989,37659859,35652356,38.8
2,8,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,15491745,20071596,16204510,14628204,13709694,11645075,11322477,58.0
3,8,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,118992756,133470779,98651344,84796424,84121054,71850610,70539139,53.8
4,8,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,94791528,43368462,40558763,39140074,28978266,21528414,20662929,49.6
5,8,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,48906334,38790249,35030970,27594448,20184648,17945166,16357246,46.3
6,8,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,104909391,80576732,72615386,68914211,65750897,61431872,59498886,76.2
7,8,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,164333587,34431213,30292442,26391294,17922229,16769372,16559225,48.7
8,8,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,35003235,20063339,17031515,13118061,12842594,7622674,7204310,38.0
9,8,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,35264072,29825846,24854285,18692062,17194485,12960237,12960237,43.5
