,Nombre,Entidad,PIA,PIM,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
0,2,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,131348034,225243977,210373496,157521323,131782586,130010354,128599179,57.7
1,2,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,191045972,296248859,274042277,199452020,186050091,155417563,143047410,52.5
2,2,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,168996300,249543745,185819300,143637737,139891671,125743689,123779176,50.4
3,2,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,502623548,656721124,413135437,349558204,349079089,328753188,321729894,50.1
4,2,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,222412991,441824831,408006505,337185408,252418478,232020950,225221336,52.5
5,2,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,287773312,507796485,496004715,353732192,201665546,170551168,164122819,33.6
6,2,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,436511305,462495188,430582351,363581286,349883705,327666551,318276812,70.8
7,2,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,87524778,271775671,258714568,212534694,118220041,114663112,113939105,42.2
8,2,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,171430294,257136671,237472173,222294976,195420344,177509781,174590493,69.0
9,2,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,223244393,173358493,136216176,125425281,119350572,94585622,92083749,54.6
10,2,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,279446190,412664468,369278877,262817702,179310055,164112568,159208682,39.8
11,2,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,322961404,180403653,168276584,146432462,100731193,98929318,92746042,54.8
12,2,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,83270332,109102447,103803956,94180709,77270248,65931347,61246342,60.4
13,2,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,128780489,508160426,507243206,461070659,396837776,380808510,322803003,74.9
14,2,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,83538329,95058104,88270887,79610974,74633789,67513952,63983185,71.0
15,2,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,95506627,112719165,106540411,96473274,94335008,85468558,84242168,75.8
16,2,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,142915570,268296130,249564056,119395184,117902214,117259604,108878986,43.7
17,2,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,334612039,717247634,679610506,594701764,427242357,354116320,345391356,49.4
18,2,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,153313075,287317534,204491202,102132555,97490942,89980996,88704033,31.3
19,2,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,95278609,119312958,118275366,107293366,97508308,92137976,90461026,77.2
20,2,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,165260924,176208275,154228445,130170413,125496892,123929030,123750596,70.3
21,2,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,50027259,113937461,104320216,84221654,83277546,45894138,45621690,40.3
22,2,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,164953187,242797911,223661038,202708587,170944707,165186066,144910397,68.0
23,2,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,115324118,151496316,138256720,119259506,108473688,101914765,97742016,67.3
24,2,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,55523959,92274372,90953709,53027060,41065616,40586858,39651276,44.0
25,2,465: MUNICIPALIDAD METROPOLITANA DE LIMA,24649522,101655313,91039479,81186698,80818446,50243491,48096532,49.4
0,3,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,5157612,38741608,36227389,30460173,30460173,21182747,20597077,54.7
1,3,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,0,40240458,4591609,3179627,3179627,2572606,2572606,6.4
2,3,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,5327868,30178787,22733839,14116775,14115960,9338280,8838522,30.9
3,3,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,20254509,58370826,46464208,33157502,33142608,28095078,28044658,48.1
4,3,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,20353762,34316801,31646331,30482910,30482910,22879293,22096588,66.7
5,3,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,0,14490215,13398340,9144220,9144220,8775759,8734841,60.6
6,3,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,957158,59600261,48964335,40277854,39938971,26139403,24578388,43.9
7,3,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,21118779,21181293,16779845,10419247,10101547,8367382,7906598,39.5
8,3,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,24832996,52808802,14909594,13573433,13473581,8658235,8658235,16.4
9,3,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,18551123,56121880,27778736,18081940,18071340,16126294,15369814,28.7
