,Nombre,Entidad,PIA,PIM,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
0,2,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,131348034,226659639,212754807,183888351,134579567,133653261,129097794,59.0
1,2,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,191045972,293962765,267347056,205045448,189727181,157842407,146106191,53.7
2,2,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,168996300,249629744,191041860,152372015,149679713,130538641,125201772,52.3
3,2,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,502623548,669321181,424056381,350429756,349319270,329529403,324003353,49.2
4,2,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,222412991,443420307,415073178,338100701,255053358,235192689,230612621,53.0
5,2,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,287773312,507805003,498436682,365696013,203672153,175229603,170278731,34.5
6,2,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,436511305,462980546,432929433,368001157,356189207,334282192,322629161,72.2
7,2,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,87524778,271360037,260039985,212645041,119271461,115814599,114162169,42.7
8,2,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,171430294,257156635,239506082,230646084,204331602,179836011,177095486,69.9
9,2,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,223244393,173358493,136114363,125403858,119796468,94665822,94582258,54.6
10,2,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,279446190,412599468,372468281,268710644,185565116,172432189,161397883,41.8
11,2,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,322961404,180403653,168303139,146441785,100813251,98997468,96542283,54.9
12,2,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,83270332,109333870,103880575,97911841,78327228,66916060,65620206,61.2
13,2,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,128780489,507685797,506010598,462082148,398119793,383726068,325062468,75.6
14,2,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,83538329,94837607,88830891,81983370,78009523,70247750,65220622,74.1
15,2,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,95506627,112928707,106701659,98724199,96782152,87521757,85243141,77.5
16,2,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,142915570,268452387,249816258,121612877,120086907,118264703,109676758,44.1
17,2,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,334612039,717247634,679610506,594834841,427242357,357976937,350050310,49.9
18,2,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,153313075,287727765,216557000,102537048,97929837,90601483,89646373,31.5
19,2,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,95278609,119750400,118825112,107504084,97852418,92595688,90768927,77.3
20,2,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,165260924,179943173,156935853,133309879,129781517,128468707,125915384,71.4
21,2,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,50027259,113933461,104320216,84257055,83277546,46147284,45697242,40.5
22,2,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,164953187,241310305,223136051,202765032,172344193,167531707,144958467,69.4
23,2,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,115324118,151230149,138471035,120351463,111681862,106668191,99514131,70.5
24,2,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,55523959,92274372,90953709,53027060,41721343,40586858,39697996,44.0
25,2,465: MUNICIPALIDAD METROPOLITANA DE LIMA,24649522,101710212,91100831,84137360,84137360,51163312,50243491,50.3
0,3,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,5157612,38664588,36306023,30472939,30472939,21182747,21182747,54.8
1,3,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,0,41056308,4594645,3199020,3199020,2683070,2572606,6.5
2,3,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,5327868,30425670,23125419,14768384,14741529,9844233,8970759,32.4
3,3,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,20254509,59778067,45489640,33334857,33319963,28179855,28131450,47.1
4,3,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,20353762,34375820,31610933,30466221,30466221,23161109,22122760,67.4
5,3,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,0,14506839,13407030,9144220,9144220,9129147,8745924,62.9
6,3,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,957158,59733211,50181508,40663360,40324476,26190711,25301775,43.8
7,3,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,21118779,21713624,18963465,10262003,10228323,8413402,8042417,38.7
8,3,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,24832996,52810302,38557698,13595919,13591466,8658235,8658235,16.4
9,3,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,18551123,56128620,28003670,18081940,18044335,16129589,15373109,28.7
10,3,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,5131305,73486245,71611956,31675699,31652779,29849169,23725449,40.6
11,3,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,2870054,48423503,46691469,37625704,32224178,29763425,29711983,61.5
12,3,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,1873000,30271915,26786789,19704640,15006295,6213887,4707232,20.5
