,Nombre,Entidad,PIA,PIM,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
0,Default,040101-300331: MUNICIPALIDAD PROVINCIAL DE AREQUIPA,4589419,96336189,89493390,81308081,57856551,54041981,49971203,56.1
1,Default,040102-300332: MUNICIPALIDAD DISTRITAL DE ALTO SELVA ALEGRE,31213404,50476764,47382222,40066944,39932870,15172848,14360354,30.1
2,Default,040103-300333: MUNICIPALIDAD DISTRITAL DE CAYMA,8015006,38499592,37286253,32536181,32351894,25522290,25126049,66.3
3,Default,040104-300334: MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,33498679,137320499,123378222,114419034,89117294,86064773,85208210,62.7
4,Default,040105-300335: MUNICIPALIDAD DISTRITAL DE CHARACATO,2247590,15180721,14281347,7526197,7128889,5793233,5793233,38.2
5,Default,040106-300336: MUNICIPALIDAD DISTRITAL DE CHIGUATA,914037,3709433,3571326,2699455,2534379,2375671,2236912,64.0
6,Default,040107-300337: MUNICIPALIDAD DISTRITAL DE JACOBO HUNTER,3074089,13108518,12821861,9354723,9261212,7548787,7531843,57.6
7,Default,040108-300338: MUNICIPALIDAD DISTRITAL DE LA JOYA,44696334,71141426,68297237,60972067,60479024,49740777,49525514,69.9
8,Default,040109-300339: MUNICIPALIDAD DISTRITAL DE MARIANO MELGAR,7635142,29470798,23380752,21271406,15598421,15235622,15217009,51.7
9,Default,040110-300340: MUNICIPALIDAD DISTRITAL DE MIRAFLORES,4418330,20127134,19486452,10556701,8853216,8497616,8478496,42.2
10,Default,040111-300341: MUNICIPALIDAD DISTRITAL DE MOLLEBAYA,1274230,10714428,9975820,5673108,5549866,4452239,4297078,41.6
11,Default,040112-300342: MUNICIPALIDAD DISTRITAL DE PAUCARPATA,15604117,53389948,51090369,37274800,34800357,29896863,29678186,56.0
12,Default,040113-300343: MUNICIPALIDAD DISTRITAL DE POCSI,234144,3239973,3216554,2542459,2245727,2243977,2206594,69.3
13,Default,040114-300344: MUNICIPALIDAD DISTRITAL DE POLOBAYA,314320,3071732,2607616,2434164,2434164,2373644,2373644,77.3
14,Default,040115-300345: MUNICIPALIDAD DISTRITAL DE QUEQUE¥A,1601215,4049171,3947060,3121384,3077843,2687041,2656174,66.4
15,Default,040116-300346: MUNICIPALIDAD DISTRITAL DE SABANDIA,1945649,5491662,4520566,2019481,2010781,1728050,1722074,31.5
16,Default,040117-300347: MUNICIPALIDAD DISTRITAL DE SACHACA,2797273,12798468,12636695,12279211,12279211,10224439,10151459,79.9
