,Nombre,Entidad,PIA,PIM,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
0,Default,040101-300331: MUNICIPALIDAD PROVINCIAL DE AREQUIPA,4589419,96336189,89020152,80772847,54572792,50563258,49831496,52.5
1,Default,040102-300332: MUNICIPALIDAD DISTRITAL DE ALTO SELVA ALEGRE,31213404,50476764,47382222,40066944,39932870,15172848,14360354,30.1
2,Default,040103-300333: MUNICIPALIDAD DISTRITAL DE CAYMA,8015006,38499592,37276303,32507091,32283019,24597444,24257517,63.9
3,Default,040104-300334: MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,33498679,137320499,123310484,111864251,88286156,85433807,85170885,62.2
4,Default,040105-300335: MUNICIPALIDAD DISTRITAL DE CHARACATO,2247590,15180721,14281347,6267830,5870522,5529292,5170967,36.4
5,Default,040106-300336: MUNICIPALIDAD DISTRITAL DE CHIGUATA,914037,3709433,3571326,2699455,2534379,2375671,2236173,64.0
6,Default,040107-300337: MUNICIPALIDAD DISTRITAL DE JACOBO HUNTER,3074089,13106118,12786598,9319563,9226053,7506897,7503349,57.3
7,Default,040108-300338: MUNICIPALIDAD DISTRITAL DE LA JOYA,44696334,70080829,67012130,60521411,60250682,49604448,49291619,70.8
8,Default,040109-300339: MUNICIPALIDAD DISTRITAL DE MARIANO MELGAR,7635142,29428030,23365112,20915446,15531497,15184338,15184338,51.6
9,Default,040110-300340: MUNICIPALIDAD DISTRITAL DE MIRAFLORES,4418330,20127134,19588452,10382698,8853216,8470216,8470216,42.1
10,Default,040111-300341: MUNICIPALIDAD DISTRITAL DE MOLLEBAYA,1274230,10714428,9191885,5492830,5438977,4434269,4237703,41.4
11,Default,040112-300342: MUNICIPALIDAD DISTRITAL DE PAUCARPATA,15604117,53389948,51054869,37106815,34614898,29655947,29449194,55.5
12,Default,040113-300343: MUNICIPALIDAD DISTRITAL DE POCSI,234144,3239973,3216554,2542459,2245727,2243977,2204594,69.3
13,Default,040114-300344: MUNICIPALIDAD DISTRITAL DE POLOBAYA,314320,3071732,2590741,2411654,2411654,2351134,2351134,76.5
14,Default,040115-300345: MUNICIPALIDAD DISTRITAL DE QUEQUE¥A,1601215,4049171,3947060,3103511,3036707,2687042,2623080,66.4
15,Default,040116-300346: MUNICIPALIDAD DISTRITAL DE SABANDIA,1945649,5491662,4520566,1978577,1977377,1669746,1669426,30.4
16,Default,040117-300347: MUNICIPALIDAD DISTRITAL DE SACHACA,2797273,12798468,12636695,12279211,12279211,10177374,9976346,79.5
17,Default,040118-300348: MUNICIPALIDAD DISTRITAL DE SAN JUAN DE SIGUAS,236332,2001248,1993442,253886,253134,238134,238134,11.9
18,Default,040119-300349: MUNICIPALIDAD DISTRITAL DE SAN JUAN DE TARUCANI,989143,7535895,6271273,3224767,3141926,2302124,2270416,30.5
19,Default,040120-300350: MUNICIPALIDAD DISTRITAL DE SANTA ISABEL DE SIGUAS,363130,6063888,4583593,4517450,4498758,2540397,2540397,41.9
20,Default,040121-300351: MUNICIPALIDAD DISTRITAL DE SANTA RITA DE SIGUAS,2382000,10636297,6743368,5116068,5105836,4956218,4949854,46.6
21,Default,040122-300352: MUNICIPALIDAD DISTRITAL DE SOCABAYA,17439012,45329541,39470195,32602023,31362558,22117479,21912960,48.8
22,Default,040123-300353: MUNICIPALIDAD DISTRITAL DE TIABAYA,10641060,19664231,17092881,14911312,13557298,12749131,12468551,64.8
23,Default,040124-300354: MUNICIPALIDAD DISTRITAL DE UCHUMAYO,9696938,44828530,41918271,32205259,24898947,22203511,20933384,49.5
24,Default,040125-300355: MUNICIPALIDAD DISTRITAL DE VITOR,3777512,14680705,10964474,8720151,8718234,7992920,7820453,54.4
25,Default,040126-300356: MUNICIPALIDAD DISTRITAL DE YANAHUARA,629246,5783306,5771641,4620127,4476892,3876416,3378545,67.0
26,Default,040127-300357: MUNICIPALIDAD DISTRITAL DE YARABAMBA,34741074,129697182,78197593,67932217,67716482,40444832,40199731,31.2
27,Default,040128-300358: MUNICIPALIDAD DISTRITAL DE YURA,4861069,51891893,47653021,38166038,37462170,34092940,32041151,65.7
28,Default,040129-300359: MUNICIPALIDAD DISTRITAL DE JOSE LUIS BUSTAMANTE Y RIVERO,3742672,12157187,11567496,5342817,5335300,4420970,4408861,36.4
29,Default,040201-300360: MUNICIPALIDAD PROVINCIAL DE CAMANA,37298803,51636445,48378689,43433293,19964918,17087503,12876713,33.1
30,Default,040202-300361: MUNICIPALIDAD DISTRITAL DE JOSE MARIA QUIMPER,695728,8399140,8235565,1372988,1369588,1349942,1349042,16.1
31,Default,040203-300362: MUNICIPALIDAD DISTRITAL DE MARIANO NICOLAS VALCARCEL,1557087,6389249,4449600,2631679,2631679,2595138,2577638,40.6
32,Default,040204-300363: MUNICIPALIDAD DISTRITAL DE MARISCAL CACERES,1270537,6917902,6819020,3150351,3147051,3055301,3043301,44.2
33,Default,040205-300364: MUNICIPALIDAD DISTRITAL DE NICOLAS DE PIEROLA,4019779,13942130,13796328,13019715,8765376,8733496,8733496,62.6
34,Default,040206-300365: MUNICIPALIDAD DISTRITAL DE OCOÑA,6326483,14430564,12537155,1823878,1822878,1646718,1642574,11.4
35,Default,040207-300366: MUNICIPALIDAD DISTRITAL DE QUILCA,172000,4629394,4553263,4213643,4213643,4101359,4092556,88.6
36,Default,040208-300367: MUNICIPALIDAD DISTRITAL DE SAMUEL PASTOR,3761872,10580844,10221758,8688248,8681362,5051378,5016386,47.7
37,Default,040301-300368: MUNICIPALIDAD PROVINCIAL DE CARAVELI,487059,5724681,2556277,2158975,2158975,2116785,2090039,37.0
38,Default,040302-300369: MUNICIPALIDAD DISTRITAL DE ACARI,1351565,5008921,4464850,3250701,3249697,3249350,3249317,64.9
39,Default,040303-300370: MUNICIPALIDAD DISTRITAL DE ATICO,840550,6334240,5011910,4757599,4756059,4101650,4084604,64.8
40,Default,040304-300371: MUNICIPALIDAD DISTRITAL DE ATIQUIPA,224841,1337585,1023823,460611,460611,460611,460611,34.4
41,Default,040305-300372: MUNICIPALIDAD DISTRITAL DE BELLA UNION,329588,6910939,6707735,4887240,4853286,4843148,4822449,70.1
42,Default,040306-300373: MUNICIPALIDAD DISTRITAL DE CAHUACHO,223234,1802907,1390779,216729,216729,216729,214873,12.0
43,Default,040307-300374: MUNICIPALIDAD DISTRITAL DE CHALA,1645798,2970084,2024514,1977196,1975898,1691216,1668098,56.9
44,Default,040308-300375: MUNICIPALIDAD DISTRITAL DE CHAPARRA,1007520,11046677,10695518,7390913,5114635,4843070,4565620,43.8
45,Default,040309-300376: MUNICIPALIDAD DISTRITAL DE HUANUHUANU,814452,4519431,4364290,1010928,1010928,983279,943988,21.8
46,Default,040310-300377: MUNICIPALIDAD DISTRITAL DE JAQUI,325438,1290751,830932,420193,420193,420193,420193,32.6
47,Default,040311-300378: MUNICIPALIDAD DISTRITAL DE LOMAS,340778,2537428,2261753,940689,940689,940689,929504,37.1
48,Default,040312-300379: MUNICIPALIDAD DISTRITAL DE QUICACHA,547158,6523376,6139158,3330151,3302320,3302320,3293641,50.6
49,Default,040313-300380: MUNICIPALIDAD DISTRITAL DE YAUCA,417986,4627241,4286850,1724999,1724999,1565765,1562322,33.8
50,Default,040401-300381: MUNICIPALIDAD PROVINCIAL DE CASTILLA - APLAO,69669428,79242884,73008897,3288371,3286262,2925184,2372060,3.7
51,Default,040402-300382: MUNICIPALIDAD DISTRITAL DE ANDAGUA,301783,8092963,6692987,2052551,2052551,1893363,1872738,23.4
52,Default,040403-300383: MUNICIPALIDAD DISTRITAL DE AYO,49007,3791132,3511483,3511482,3511482,1546697,1534843,40.8
53,Default,040404-300384: MUNICIPALIDAD DISTRITAL DE CHACHAS,412923,5958003,5732264,5480571,5310246,5217353,5212105,87.6
54,Default,040405-300385: MUNICIPALIDAD DISTRITAL DE CHILCAYMARCA,667005,2076741,1792455,1657896,1657896,1523922,1523878,73.4
55,Default,040406-300386: MUNICIPALIDAD DISTRITAL DE CHOCO,300385,3785463,3562111,3217567,3163148,3151927,3151927,83.3
56,Default,040407-300387: MUNICIPALIDAD DISTRITAL DE HUANCARQUI,364170,1125462,1068840,916125,897979,897979,897979,79.8
57,Default,040408-300388: MUNICIPALIDAD DISTRITAL DE MACHAGUAY,85341,3016729,598664,379878,337243,195333,194063,6.5
58,Default,040409-300389: MUNICIPALIDAD DISTRITAL DE ORCOPAMPA,1045031,10901675,9456234,3965876,3820873,3394841,3313314,31.1
59,Default,040410-300390: MUNICIPALIDAD DISTRITAL DE PAMPACOLCA,280384,3938734,3860252,1724172,1724172,1084238,1084238,27.5
60,Default,040411-300391: MUNICIPALIDAD DISTRITAL DE TIPAN,63068,3077593,2937651,753282,753282,737648,737648,24.0
61,Default,040412-300392: MUNICIPALIDAD DISTRITAL DE UÑON,4126949,6802800,5991542,4617240,2962364,2934964,2911664,43.1
62,Default,040413-300393: MUNICIPALIDAD DISTRITAL DE URACA,10811084,17971467,17242477,17084491,8729601,8469920,7560794,47.1
63,Default,040414-300394: MUNICIPALIDAD DISTRITAL DE VIRACO,167304,5209396,4248300,574667,564660,436283,436283,8.4
64,Default,040501-300395: MUNICIPALIDAD PROVINCIAL DE CAYLLOMA - CHIVAY,1325190,21620677,20509052,8712929,8667924,7331380,7171477,33.9
65,Default,040502-300396: MUNICIPALIDAD DISTRITAL DE ACHOMA,182199,2918951,1758655,572824,572824,535824,533666,18.4
66,Default,040503-300397: MUNICIPALIDAD DISTRITAL DE CABANACONDE,2823231,5791520,5376350,4502063,3329347,3329347,3279662,57.5
67,Default,040504-300398: MUNICIPALIDAD DISTRITAL DE CALLALLI,799123,2067740,1613601,825369,825369,825369,824114,39.9
68,Default,040505-300399: MUNICIPALIDAD DISTRITAL DE CAYLLOMA,1735077,7029660,6049018,4767961,4767961,4117694,3876376,58.6
