,Nombre,Entidad,PIA,PIM,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
0,Default,040101-300331: MUNICIPALIDAD PROVINCIAL DE AREQUIPA,4589419,96336189,88586067,80692645,54243470,49916592,49408645,51.8
1,Default,040102-300332: MUNICIPALIDAD DISTRITAL DE ALTO SELVA ALEGRE,31213404,50476764,47346094,40056759,39922685,14421918,13565267,28.6
2,Default,040103-300333: MUNICIPALIDAD DISTRITAL DE CAYMA,8015006,38499592,37276303,32265948,32248588,24133820,24116657,62.7
3,Default,040104-300334: MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,33498679,137320499,123132201,111850921,87280025,84350570,83991473,61.4
4,Default,040105-300335: MUNICIPALIDAD DISTRITAL DE CHARACATO,2247590,15180721,14281347,6267830,5870522,4876209,4876209,32.1
5,Default,040106-300336: MUNICIPALIDAD DISTRITAL DE CHIGUATA,914037,3709433,3571326,2694055,2527794,2370271,2222749,63.9
6,Default,040107-300337: MUNICIPALIDAD DISTRITAL DE JACOBO HUNTER,3074089,13106118,12786598,9301911,9208400,7444455,7434222,56.8
7,Default,040108-300338: MUNICIPALIDAD DISTRITAL DE LA JOYA,44696334,70080829,66690615,60295523,60014159,49441408,49183450,70.5
8,Default,040109-300339: MUNICIPALIDAD DISTRITAL DE MARIANO MELGAR,7635142,29428030,23365112,20892676,15508727,15184338,14843955,51.6
9,Default,040110-300340: MUNICIPALIDAD DISTRITAL DE MIRAFLORES,4418330,20127134,19411002,10382698,8853216,8470216,8470216,42.1
10,Default,040111-300341: MUNICIPALIDAD DISTRITAL DE MOLLEBAYA,1274230,10714428,9191885,5452728,5399057,4393754,4215170,41.0
11,Default,040112-300342: MUNICIPALIDAD DISTRITAL DE PAUCARPATA,15604117,51889948,51020219,36891211,34375573,29652147,29361169,57.1
12,Default,040113-300343: MUNICIPALIDAD DISTRITAL DE POCSI,234144,3239973,3216554,2542459,2245727,2243977,2204594,69.3
13,Default,040114-300344: MUNICIPALIDAD DISTRITAL DE POLOBAYA,314320,3071732,2590741,2411654,2411654,2351134,2351134,76.5
14,Default,040115-300345: MUNICIPALIDAD DISTRITAL DE QUEQUE¥A,1601215,4049171,3947060,3062611,2995807,2667391,2619828,65.9
15,Default,040116-300346: MUNICIPALIDAD DISTRITAL DE SABANDIA,1945649,5491662,4491662,1978577,1977377,1665326,1665006,30.3
16,Default,040117-300347: MUNICIPALIDAD DISTRITAL DE SACHACA,2797273,12798468,12632547,12269211,12269211,10009846,9717281,78.2
17,Default,040118-300348: MUNICIPALIDAD DISTRITAL DE SAN JUAN DE SIGUAS,236332,1934148,1926342,253886,253134,238134,238134,12.3
18,Default,040119-300349: MUNICIPALIDAD DISTRITAL DE SAN JUAN DE TARUCANI,989143,7535895,6043094,2855180,2795148,2295154,2268472,30.5
19,Default,040120-300350: MUNICIPALIDAD DISTRITAL DE SANTA ISABEL DE SIGUAS,363130,6063888,4583593,4384723,4366030,2540397,2534989,41.9
20,Default,040121-300351: MUNICIPALIDAD DISTRITAL DE SANTA RITA DE SIGUAS,2382000,10636297,6741486,5114668,5105848,4956219,4949854,46.6
21,Default,040122-300352: MUNICIPALIDAD DISTRITAL DE SOCABAYA,17439012,45329541,39457895,32391068,31106087,22036220,21545573,48.6
22,Default,040123-300353: MUNICIPALIDAD DISTRITAL DE TIABAYA,10641060,19664231,16943105,14878312,13524298,12506159,12389722,63.6
23,Default,040124-300354: MUNICIPALIDAD DISTRITAL DE UCHUMAYO,9696938,44828530,41851771,28410838,23656522,21165599,20921174,47.2
24,Default,040125-300355: MUNICIPALIDAD DISTRITAL DE VITOR,3777512,14529666,10945181,8700858,8641937,7836969,7732517,53.9
25,Default,040126-300356: MUNICIPALIDAD DISTRITAL DE YANAHUARA,629246,5763306,5751641,4612158,4433515,3575508,3147853,62.0
26,Default,040127-300357: MUNICIPALIDAD DISTRITAL DE YARABAMBA,34741074,129547182,78091897,67806735,67555031,40315173,40079647,31.1
27,Default,040128-300358: MUNICIPALIDAD DISTRITAL DE YURA,4861069,48101893,47641080,38142776,37429008,34091028,31254938,70.9
