,Nombre,Entidad,PIA,PIM,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
0,Default,040101-300331: MUNICIPALIDAD PROVINCIAL DE AREQUIPA,4589419,96336189,89425604,81307594,57849671,54035162,49950092,56.1
1,Default,040102-300332: MUNICIPALIDAD DISTRITAL DE ALTO SELVA ALEGRE,31213404,50476764,47382222,40066944,39932870,15172848,14360354,30.1
2,Default,040103-300333: MUNICIPALIDAD DISTRITAL DE CAYMA,8015006,38499592,37286253,32536181,32351894,25477844,25126049,66.2
3,Default,040104-300334: MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,33498679,137320499,123351502,112163770,88577033,85535600,85208210,62.3
4,Default,040105-300335: MUNICIPALIDAD DISTRITAL DE CHARACATO,2247590,15180721,14281347,7526197,7128889,5793233,5793233,38.2
5,Default,040106-300336: MUNICIPALIDAD DISTRITAL DE CHIGUATA,914037,3709433,3571326,2699455,2534379,2375671,2236912,64.0
6,Default,040107-300337: MUNICIPALIDAD DISTRITAL DE JACOBO HUNTER,3074089,13108518,12821861,9336933,9243423,7534837,7527661,57.5
7,Default,040108-300338: MUNICIPALIDAD DISTRITAL DE LA JOYA,44696334,71141426,67737237,60764810,60369745,49657023,49519734,69.8
8,Default,040109-300339: MUNICIPALIDAD DISTRITAL DE MARIANO MELGAR,7635142,29428030,23380752,21255766,15582781,15235622,15184338,51.8
9,Default,040110-300340: MUNICIPALIDAD DISTRITAL DE MIRAFLORES,4418330,20127134,19486452,10556701,8853216,8479216,8478496,42.1
10,Default,040111-300341: MUNICIPALIDAD DISTRITAL DE MOLLEBAYA,1274230,10714428,9191885,5626430,5546222,4434269,4274484,41.4
11,Default,040112-300342: MUNICIPALIDAD DISTRITAL DE PAUCARPATA,15604117,53389948,51090369,37266188,34789492,29770248,29517633,55.8
12,Default,040113-300343: MUNICIPALIDAD DISTRITAL DE POCSI,234144,3239973,3216554,2542459,2245727,2243977,2206434,69.3
13,Default,040114-300344: MUNICIPALIDAD DISTRITAL DE POLOBAYA,314320,3071732,2590741,2417289,2417289,2356769,2356769,76.7
14,Default,040115-300345: MUNICIPALIDAD DISTRITAL DE QUEQUE¥A,1601215,4049171,3947060,3121384,3052672,2687041,2653019,66.4
15,Default,040116-300346: MUNICIPALIDAD DISTRITAL DE SABANDIA,1945649,5491662,4520566,2011981,2010781,1728050,1719584,31.5
16,Default,040117-300347: MUNICIPALIDAD DISTRITAL DE SACHACA,2797273,12798468,12636695,12279211,12279211,10224439,10151459,79.9
17,Default,040118-300348: MUNICIPALIDAD DISTRITAL DE SAN JUAN DE SIGUAS,236332,2001248,1993442,253886,253134,238134,238134,11.9
18,Default,040119-300349: MUNICIPALIDAD DISTRITAL DE SAN JUAN DE TARUCANI,989143,7535895,6271273,3333592,3257471,2306944,2289788,30.6
19,Default,040120-300350: MUNICIPALIDAD DISTRITAL DE SANTA ISABEL DE SIGUAS,363130,6224974,4586523,4509650,4488458,2719081,2540397,43.7
20,Default,040121-300351: MUNICIPALIDAD DISTRITAL DE SANTA RITA DE SIGUAS,2382000,10636297,6744391,5117951,5107719,4961218,4949854,46.6
21,Default,040122-300352: MUNICIPALIDAD DISTRITAL DE SOCABAYA,17439012,45329541,39487195,32867005,31497848,22732388,22227096,50.1
22,Default,040123-300353: MUNICIPALIDAD DISTRITAL DE TIABAYA,10641060,19664231,17047208,15019243,14048916,12763783,12719874,64.9
23,Default,040124-300354: MUNICIPALIDAD DISTRITAL DE UCHUMAYO,9696938,44828530,41952771,32217997,24911685,22238037,21145387,49.6
24,Default,040125-300355: MUNICIPALIDAD DISTRITAL DE VITOR,3777512,14680705,11028849,8805267,8803350,8122859,8007720,55.3
25,Default,040126-300356: MUNICIPALIDAD DISTRITAL DE YANAHUARA,629246,5783306,5771641,5144635,5001401,4081643,3721476,70.6
26,Default,040127-300357: MUNICIPALIDAD DISTRITAL DE YARABAMBA,34741074,129697182,78263419,69220904,69001303,40762755,40451617,31.4
27,Default,040128-300358: MUNICIPALIDAD DISTRITAL DE YURA,4861069,51891893,51468022,42014691,41310823,34107506,32056574,65.7
28,Default,040129-300359: MUNICIPALIDAD DISTRITAL DE JOSE LUIS BUSTAMANTE Y RIVERO,3742672,12157187,11674487,5825929,5818412,4507112,4418382,37.1
