,Nombre,Entidad,PIA,PIM,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
0,Default,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,268717301,305155665,286439781,256165098,220603199,204867536,183330169,67.1
1,Default,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,251396992,431855891,328531247,259541190,242492124,202808382,193508557,47.0
2,Default,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,201664389,318871420,252286943,204031004,199728016,179170943,167865576,56.2
3,Default,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,660960332,870770227,582224281,501011818,498450313,462420036,431624743,53.1
4,Default,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,353866206,545430803,515376402,445997951,341662786,307510350,296322108,56.4
5,Default,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,350521136,580398311,564693807,413180662,247028048,214791545,207915953,37.0
6,Default,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,598423034,640983118,593432358,531095759,517052759,482000722,446455574,75.2
7,Default,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,273436582,335810280,319658330,262617374,162575231,153836635,146986703,45.8
8,Default,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,237428426,338588021,313823180,267841790,241218855,206745516,203600450,61.1
9,Default,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,277066588,262568480,192269095,164997725,157799486,128956569,125208766,49.1
10,Default,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,304766755,512476472,478236266,339977403,246721366,227429310,206223833,44.4
11,Default,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,404548395,300036967,281817716,239968383,178576667,173676512,169772355,57.9
12,Default,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,264258135,346796896,328530861,310081617,287060429,256343114,248148714,73.9
13,Default,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,583913949,680296687,674588381,598825108,525804545,483353962,417754911,71.1
14,Default,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,136672156,160548375,145288177,133497115,126861219,113424878,101908178,70.6
15,Default,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,143855267,178810643,169310328,158682743,156111294,142449065,137057108,79.7
16,Default,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,215724348,300817853,280108701,152595819,150838464,148386440,135100376,49.3
17,Default,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,479629164,893210084,844690389,728207323,553732879,476566696,460163488,53.4
18,Default,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,363592270,425060820,344407053,185822837,177361877,146731183,138215994,34.5
19,Default,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,208324270,248073649,242648144,226885005,214980680,197020037,191160857,79.4
20,Default,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,238362746,282564497,249115593,189999200,185872772,180430054,173416483,63.9
21,Default,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,88882792,184206425,171376334,114010585,112951901,69765166,68943283,37.9
22,Default,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,251747218,339003972,311516764,277966774,242935688,226609791,200716131,66.8
23,Default,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,150581839,210711860,198096713,177035290,168042708,147719991,138861737,70.1
24,Default,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,114724866,143356047,138364168,83778346,69622575,58886322,57957104,41.1
25,Default,465: MUNICIPALIDAD METROPOLITANA DE LIMA,27492732,127540258,110785060,100070607,99938778,67668338,62921122,53.1
