,Nombre,Entidad,PIA,PIM,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
0,Default,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,268717301,305155665,285895271,253436487,204833150,187466467,181060845,61.4
1,Default,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,251396992,431855891,343664379,259020885,241360070,199069366,185937203,46.1
2,Default,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,201664389,318303845,248881648,199978453,195462271,168364084,158834704,52.9
3,Default,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,660960332,870770227,573119271,482175567,480414998,442424049,426973913,50.8
4,Default,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,353866206,545430803,510614069,428667501,335711171,299330011,292457750,54.9
5,Default,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,350521136,580485612,565139350,413455538,245145572,212468157,204583690,36.6
6,Default,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,598423034,638277584,589946177,512810751,498624978,454136028,435561315,71.2
7,Default,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,273436582,335810280,317265867,256860753,155361983,146653746,144795950,43.7
8,Default,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,237428426,338588021,312237735,265319598,238707293,203796769,200455022,60.2
9,Default,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,277066588,262568480,192615864,163948899,156819577,126019146,125179102,48.0
10,Default,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,304766755,512476472,477200118,329577649,242967035,222656843,201993539,43.4
11,Default,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,404548395,300036967,281485622,236270508,178092941,169597737,166089147,56.5
12,Default,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,264258135,346508619,334974325,315317156,279845977,249303747,245686059,71.9
13,Default,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,583913949,680296687,672500482,594081227,519118016,476333932,402408014,70.0
14,Default,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,136672156,160548375,143033245,130795032,124963099,110217496,98049065,68.7
15,Default,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,143855267,178653636,169192046,155702149,152939695,137237432,134909956,76.8
16,Default,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,215724348,300817853,280436909,140695314,138795855,135902762,132452651,45.2
17,Default,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,479629164,893210084,844571875,727752750,552678054,474968988,453935669,53.2
18,Default,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,363592270,425215820,337171436,177790097,169470688,138866537,137320925,32.7
19,Default,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,208324270,248073649,243014515,221961748,208434694,192063973,185661867,77.4
20,Default,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,238362746,282564497,245412747,180323439,174840831,168798830,166100873,59.7
21,Default,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,88882792,184206425,166512704,113322571,112246818,69095148,68369041,37.5
22,Default,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,251747218,339003972,311739056,277470407,241895225,224533739,197921013,66.2
23,Default,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,150581839,210711860,195870932,175778192,166653187,145578318,135724787,69.1
24,Default,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,114724866,143356047,138376168,79810913,66926474,57495785,56467131,40.1
25,Default,465: MUNICIPALIDAD METROPOLITANA DE LIMA,27492732,127540258,110574050,96506597,96403678,60701461,60248743,47.6
