,Nombre,Entidad,PIA,PIM,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
0,Default,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,268717301,305155665,284460615,244844509,195914935,183153708,179889239,60.0
1,Default,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,251396992,432179889,349364968,253653056,235451765,194483145,182684923,45.0
2,Default,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,201664389,318303845,243917986,194699663,189397296,162247444,155930465,51.0
3,Default,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,660960332,870768264,562350766,471343844,469860968,432727671,425182427,49.7
4,Default,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,353866206,545430803,504062085,428302433,333663061,296575303,288408175,54.4
5,Default,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,350521136,580485612,564593657,412900188,242567661,208087743,198526683,35.8
6,Default,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,598423034,637676968,585695268,505064247,488969254,442947528,431975073,69.5
7,Default,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,273436582,335810280,315078699,256095798,152771121,145694850,143449762,43.4
8,Default,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,237428426,338588021,296001951,265062238,237586574,202568931,198814291,59.8
9,Default,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,277066588,262568480,191745700,163920059,156274153,125413999,124479309,47.8
10,Default,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,304766755,512476472,465559682,323374417,237889675,215608753,199599542,42.1
11,Default,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,404548395,300036967,281428815,236037586,175008791,168553533,165296839,56.2
12,Default,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,264258135,346508619,331510488,309496894,277153447,247618762,243436848,71.5
13,Default,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,583913949,680264745,674325756,593375802,518232095,474306725,396295246,69.7
14,Default,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,136672156,160548375,142061782,128752227,121184702,105092564,95478468,65.5
15,Default,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,143855267,178303636,169147616,155042855,152194216,135123134,133070210,75.8
16,Default,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,215724348,300817853,280111455,138009207,136261076,133401104,125892442,44.3
17,Default,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,479629164,893210084,842944998,726473773,548120901,467560441,451698068,52.3
18,Default,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,363592270,425215820,323943866,177278029,168829914,138187048,136913138,32.5
19,Default,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,208324270,248073649,241787220,220848563,207321643,187088840,184449969,75.4
20,Default,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,238362746,282564497,240405896,175356230,171763872,164579057,163426633,58.2
21,Default,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,88882792,184206425,164355024,112769351,111760144,68770074,68250940,37.3
22,Default,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,251747218,339003972,312168243,277103537,241018475,223661881,197320759,66.0
23,Default,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,150581839,210711860,195343760,174175321,164401420,143622060,134673849,68.2
24,Default,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,114724866,143356047,138582498,79614453,66771772,57359617,56389863,40.0
25,Default,465: MUNICIPALIDAD METROPOLITANA DE LIMA,27492732,127540258,110371166,96330126,95961874,59271007,59150282,46.5
