,Nombre,Entidad,PIA,PIM,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
0,Default,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,268717301,305155665,284175073,220850360,195202809,181110765,179002725,59.4
1,Default,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,251396992,432179889,348934639,252254928,234168543,193296200,180691030,44.7
2,Default,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,201664389,318303845,242159951,190427170,184124102,159916333,155406882,50.2
3,Default,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,660960332,856017989,562425390,470033223,468487999,430825839,424193789,50.3
4,Default,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,353866206,545430803,502983309,427487540,332551057,295097934,286334222,54.1
5,Default,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,350521136,580485612,564593040,400559014,240838793,206871052,197468876,35.6
6,Default,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,598423034,637636968,584967096,502190891,486482935,440225627,428441801,69.0
7,Default,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,273436582,335810280,313682163,255871947,152537314,144784692,143198664,43.1
8,Default,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,237428426,338588021,276786004,264421611,230973878,201642799,197311389,59.6
9,Default,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,277066588,262568480,191696394,163912547,156304408,125277026,121897330,47.7
10,Default,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,304766755,512476472,462386052,322776596,237341339,215266252,198920440,42.0
11,Default,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,404548395,300036967,281210274,235813137,174832790,168355496,164773223,56.1
12,Default,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,264258135,346508619,333320858,311220324,278733188,247416340,239242906,71.4
13,Default,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,583913949,680264745,674153963,591945148,516784022,472053081,395023403,69.4
14,Default,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,136672156,160548375,141580826,127571060,119037240,103897696,95423488,64.7
15,Default,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,143855267,178303636,168681943,153217440,150197864,134560759,132507889,75.5
16,Default,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,215724348,300817853,280089955,137948967,136245741,134420442,125679614,44.7
17,Default,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,479629164,892082384,841561127,726149032,548015541,465267503,449407652,52.2
18,Default,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,363592270,425215820,323744119,177048168,168537496,137976606,132200915,32.4
19,Default,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,208324270,248073649,241504719,220549015,206963550,186560351,184095523,75.2
20,Default,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,238362746,283059330,241395964,176070825,170442694,164311173,163213331,58.0
21,Default,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,88882792,184206425,164150964,112752205,111734312,68721287,68202834,37.3
22,Default,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,251747218,339003972,312664663,276418334,240978973,223384457,197011838,65.9
23,Default,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,150581839,210711860,194809541,173821901,162621131,141409167,130822134,67.1
24,Default,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,114724866,143356047,138582498,79621953,66123546,57282348,56294694,40.0
25,Default,465: MUNICIPALIDAD METROPOLITANA DE LIMA,27492732,127540258,110363520,96326131,95957880,59204382,56886769,46.4
