,Nombre,Entidad,PIA,PIM,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
0,Default,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,268717301,305155665,282973961,219829873,193513263,180970028,178689428,59.3
1,Default,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,251396992,433379889,345595816,248174478,233278875,192266300,179484168,44.4
2,Default,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,201664389,318138519,240360701,186066538,180070215,158162053,155030903,49.7
3,Default,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,660960332,856017989,562446701,469542814,468316621,430568773,422439721,50.3
4,Default,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,353866206,545430803,503113240,426804922,330618996,293292592,284564454,53.8
5,Default,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,350521136,580485612,562146296,400241385,239726383,203054812,195792056,35.0
6,Default,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,598423034,637272849,580281339,498691158,481098318,438866489,425953348,68.9
7,Default,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,273436582,335810280,313385469,255586653,151811547,144441100,142938798,43.0
8,Default,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,237428426,338588021,277381758,256475089,229181705,200409801,197042138,59.2
9,Default,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,277066588,262568480,191819913,163869232,156257137,125206254,121818674,47.7
10,Default,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,304766755,512476472,459435236,317990086,233422084,210994914,197329465,41.2
11,Default,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,404548395,300036967,281153121,235675544,174450740,168146301,161369417,56.0
12,Default,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,264258135,346508619,333158134,309683255,277583614,246632794,230740850,71.2
13,Default,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,583913949,680264745,673192264,591242738,515458091,471539770,391477130,69.3
14,Default,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,136672156,160548375,140884142,126618648,117844867,103381479,94797549,64.4
15,Default,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,143855267,178303636,168578918,152175105,148808111,133527461,131840490,74.9
16,Default,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,215724348,300817853,280164131,138018938,136315712,134643034,125395021,44.8
17,Default,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,479629164,892082384,840766056,725189378,546946020,464136428,445586563,52.0
18,Default,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,363592270,425215820,323396994,176919146,168438451,137723478,132250632,32.4
19,Default,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,208324270,248073649,241053433,220098048,206490473,186115744,183862360,75.0
20,Default,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,238362746,282912019,241297320,175578256,169995995,163843177,163176974,57.9
21,Default,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,88882792,184206425,164126709,112696619,111688718,68651295,68142525,37.3
22,Default,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,251747218,339003972,311754987,276522384,240188905,220599428,196978152,65.1
23,Default,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,150581839,210711860,194551354,173510962,161944461,138994150,129178796,66.0
24,Default,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,114724866,143356047,138613498,79554554,66065147,57282348,56258194,40.0
25,Default,465: MUNICIPALIDAD METROPOLITANA DE LIMA,27492732,127540258,108979401,93312415,92932164,59128503,56886769,46.4
