,Nombre,Entidad,PIA,PIM,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
0,03,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,14367901,13322442,13163551,11983220,11978195,11827763,11797278,88.8
1,03,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,12433558,30503042,23270935,18392999,17981894,13481446,11801542,44.2
2,03,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,10906156,11353568,10419092,9883996,9751238,8878521,8494499,78.2
3,03,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,16995908,20638088,16379596,15421589,15412195,11762352,11480729,57.0
4,03,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,7082718,11765418,11358286,11239162,11062415,10609248,10315028,90.2
5,03,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,14773265,5394781,4868133,4480473,4357508,3580991,3508998,66.4
6,03,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,16846368,22964271,21331035,20431959,18698453,17717549,16632466,77.2
7,03,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,5763902,6055774,5452830,4483221,3906057,3699650,3528125,61.1
8,03,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,25335273,8739515,7371121,6797850,6761880,5069708,5034808,58.0
9,03,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,7779305,3065760,2637588,2175119,1870698,824467,824467,26.9
10,03,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,33417901,75351025,74808149,48973624,48348803,47633668,38676595,63.2
11,03,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,3349349,16436991,15430301,8831884,6333567,5485228,5481194,33.4
12,03,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,5754148,4980551,4743730,4736918,4707504,1844479,1822997,37.0
13,03,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,268179287,38425174,37507130,30693362,30604473,24321703,22758712,63.3
14,03,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,19313002,26806859,22567725,19982086,18667170,16211911,13989911,60.5
15,03,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,5095883,6077183,5747823,5467288,5451038,4193266,3874418,69.0
16,03,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,13223220,13297086,12992931,9742073,9659964,9366357,8763421,70.4
17,03,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,22155818,41544208,40499357,38537531,37178513,35383008,30753003,85.2
18,03,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,16636557,5664911,4397000,4009216,3968596,370596,339070,6.5
19,03,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,45182108,30742422,28754866,27573675,25061936,23345990,22996349,75.9
20,03,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,28352405,64203104,63589123,59100243,59019426,58697388,53612064,91.4
