,Nombre,Entidad,PIA,PIM,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
0,03,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,14367901,13322442,13096985,11781673,11745948,11509715,11381830,86.4
1,03,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,12433558,29683442,20909110,16244593,15681789,11990883,11727521,40.4
2,03,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,10906156,11418568,10062611,9534770,9372612,8103184,8037990,71.0
3,03,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,16995908,20648088,16239355,15298200,15288806,11364895,11289373,55.0
4,03,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,7082718,11765418,11492365,11373807,11046116,10271493,10203371,87.3
5,03,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,14773265,5394781,5112477,4465332,4336368,3347059,3228568,62.0
6,03,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,16846368,22848856,20988424,19789781,18185186,16625696,16359890,72.8
7,03,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,5763902,6360031,5405107,4465946,3797355,3538415,3495053,55.6
8,03,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,25335273,9119871,7339552,6674281,6539440,4831665,4616544,53.0
9,03,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,7779305,3065760,2600895,2150619,1870698,819967,819967,26.7
10,03,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,33417901,75351025,74721782,48678045,48038756,44796557,38594797,59.5
11,03,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,3349349,16436991,15430301,8831884,6185094,5481228,5387228,33.3
12,03,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,5754148,4983956,4733730,4726918,2133544,1806937,1786437,36.3
13,03,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,268179287,38274818,37212879,30344636,30148768,23767809,21740109,62.1
14,03,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,19313002,26806859,21679319,19292356,17709375,14715637,13147266,54.9
15,03,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,5095883,6077183,5536723,5153541,5127791,3794944,3770195,62.4
16,03,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,13223220,13297086,12940210,9157178,9113764,8790286,8350169,66.1
17,03,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,22155818,41553208,39659129,38128368,36785836,34979189,29732214,84.2
18,03,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,16636557,6001633,4397000,4009216,3937070,339070,337722,5.7
19,03,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,45182108,30742422,28146314,27055415,24541462,22831808,22680718,74.3
20,03,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,28352405,64003047,62390578,52932617,52835947,52414642,52407210,81.9
21,03,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,2024888,12929834,11267272,11181765,11167519,10547180,10499773,81.6
22,03,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,22445921,34231335,31513319,28443331,27921052,27008135,26131545,78.9
23,03,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,10243647,5914105,5747344,5679107,5654027,5219299,5069086,88.3
24,03,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,29499758,2246478,1995482,1812713,1540212,1248558,1215989,55.6
25,03,465: MUNICIPALIDAD METROPOLITANA DE LIMA,0,730838,461915,426714,426714,326032,326032,44.6
0,05,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,1339905,2520053,2242861,1122670,930574,926130,926130,36.8
1,05,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,0,20930614,20536583,19333967,15196557,12045560,12045560,57.6
2,05,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,2651820,6180241,3829357,3356085,3062003,2674787,2674287,43.3
3,05,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,4000000,2755288,2694793,1276793,1276793,1270253,1270253,46.1
4,05,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,0,200000,199079,199079,196931,196751,184721,98.4
5,05,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,20719142,37825708,35382407,33700223,33642631,32351802,31181253,85.5
