,Nombre,Entidad,PIA,PIM,Certificacion,Compromiso anual,Atencion compromiso mensual,Devengado,Girado,Avance
0,03,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,14367901,13322442,13166167,12011876,11969515,11791459,11713162,88.5
1,03,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,12433558,30503042,23109367,18043999,17632894,12209446,11773766,40.0
2,03,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,10906156,11418568,10406854,9865293,9723659,8680353,8285636,76.0
3,03,443: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,16995908,20638088,16354552,15315391,15303317,11542724,11401419,55.9
4,03,444: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,7082718,11765418,11345127,11236280,11058993,10339048,10304028,87.9
5,03,445: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,14773265,5394781,4868133,4480473,4357508,3580991,3503998,66.4
6,03,446: GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,16846368,22964271,21219068,20143905,18376618,17511427,16442659,76.3
7,03,447: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,5763902,6055774,5470730,4471556,3864999,3612482,3526125,59.7
8,03,448: GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,25335273,8739515,7353520,6679650,6635940,5065908,5034808,58.0
9,03,449: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,7779305,3065760,2637588,2150619,1870698,824467,824467,26.9
10,03,450: GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,33417901,75351025,74813396,48924124,48289008,47547549,38676595,63.1
11,03,451: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,3349349,16436991,15430301,8831884,6333567,5485228,5391194,33.4
12,03,452: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,5754148,4983956,4743730,4736918,2147904,1837997,1818997,36.9
13,03,453: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,268179287,38142576,37113015,30438802,30342913,24032475,22332332,63.0
14,03,454: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,19313002,26806859,22552590,19936076,18501577,15591384,13656122,58.2
15,03,455: GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,5095883,6077183,5689593,5328123,5309793,3822769,3795766,62.9
16,03,456: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,13223220,13297086,12990194,9596323,9520614,8973957,8352466,67.5
17,03,457: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,22155818,41544208,40481802,38454927,37066446,35040073,30371240,84.3
18,03,458: GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,16636557,5727411,4397000,4009216,3937070,339070,339070,5.9
19,03,459: GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,45182108,30742422,28703563,27538790,24974682,23119699,22956442,75.2
20,03,460: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,28352405,64203104,63381092,58893964,58590457,53224534,52957231,82.9
21,03,461: GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,2024888,13079834,12328872,11597260,11583175,10612283,10499773,81.1
22,03,462: GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,22445921,34416335,31381495,28372814,27720448,26839060,26226828,78.0
23,03,463: GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,10243647,5914105,5852620,5735807,5710727,5350040,5077396,90.5
24,03,464: GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,29499758,2246478,2005482,1812713,1540212,1278558,1263558,56.9
25,03,465: MUNICIPALIDAD METROPOLITANA DE LIMA,0,730838,489267,489266,489266,326032,326032,44.6
0,05,440: GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,1339905,2520053,2135021,1150681,958585,952830,952830,37.8
1,05,441: GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,0,20930614,20546583,19344607,15197197,12754080,12085354,60.9
2,05,442: GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,2651820,6180241,3894968,3423236,3202631,2856312,2762980,46.2
